,L1,L2
1994-03-30,3.6972650060312674e-06,3.798943749814268e-05
1994-03-31,3.6979503545590503e-06,3.799303036678099e-05
1994-04-04,3.979389756762429e-06,3.940937843347042e-05
1994-04-05,3.979389756762429e-06,3.940937843347042e-05
1994-04-06,4.062876086182235e-06,3.9728834453039995e-05
1994-04-07,3.98375548242522e-06,3.8849089872644e-05
1994-04-08,3.6576874249030005e-06,3.6080284297390466e-05
1994-04-11,3.6576874249030005e-06,3.6080284297390466e-05
1994-04-12,3.314315245467503e-06,3.307004241801855e-05
1994-04-13,2.9819033681493426e-06,3.0690295264883736e-05
1994-04-14,3.0949932329331466e-06,3.13291312559881e-05
1994-04-15,2.6804942082194266e-06,2.905292814275654e-05
1994-04-18,2.7423252527200785e-06,2.936606054274136e-05
1994-04-19,3.3372984287695244e-06,3.5265298258216724e-05
1994-04-20,3.3859098963710893e-06,3.5632877334155215e-05
1994-04-21,3.3859098963710893e-06,3.5632877334155215e-05
1994-04-22,3.505960379572899e-06,3.633053867981371e-05
1994-04-25,3.505960379572899e-06,3.633053867981371e-05
1994-04-26,3.475572505760943e-06,3.627971999376517e-05
1994-04-28,3.3649680783178504e-06,3.5561226151227594e-05
1994-04-29,3.0410174245177793e-06,3.2379047213187335e-05
1994-05-02,2.965635757184809e-06,3.159041150964737e-05
1994-05-03,2.8398192236701118e-06,3.0871392770422194e-05
1994-05-04,3.3011317967844416e-06,3.6999606707492415e-05
1994-05-05,3.3970771926894275e-06,3.735276284950514e-05
1994-05-06,3.2463101783341977e-06,3.682732323714062e-05
1994-05-09,2.5629687753450183e-06,2.730208306145465e-05
1994-05-10,2.7110471363464287e-06,2.805579781300844e-05
1994-05-11,2.724853370578205e-06,2.8109933865624477e-05
1994-05-12,2.4425475800639736e-06,2.6391616717515505e-05
1994-05-13,2.402214359744154e-06,2.5917745316077914e-05
1994-05-16,3.441920207241047e-06,4.0862153240862656e-05
1994-05-17,3.294814034907019e-06,4.034653042624886e-05
1994-05-18,3.0730800865616708e-06,3.936466859175575e-05
1994-05-19,3.050859771571651e-06,3.932694093103736e-05
1994-05-20,3.0398802976826555e-06,3.923180362707057e-05
1994-05-23,3.0903826416202637e-06,3.944414076859691e-05
1994-05-24,3.146573453026546e-06,3.964644731542461e-05
1994-05-25,3.3705221420614427e-06,4.062399461248581e-05
1994-05-26,3.0256994323592573e-06,3.66719022936368e-05
1994-05-27,3.049617596034627e-06,3.6705451544911164e-05
1994-05-31,3.0438958902164676e-06,3.6545271596751684e-05
1994-06-01,2.9533187634525385e-06,3.637975358509463e-05
1994-06-02,3.143030132347473e-06,3.769661168184634e-05
1994-06-03,3.077642397747173e-06,3.6758862133984526e-05
1994-06-06,3.142699391118258e-06,3.6992379710424955e-05
1994-06-07,3.033500126331637e-06,3.5102298823582785e-05
1994-06-08,2.328130021359971e-06,2.5710728412367393e-05
1994-06-09,2.5797443045754698e-06,2.812390187144376e-05
1994-06-10,2.534190009392114e-06,2.8037354588332088e-05
1994-06-13,2.6946933068508305e-06,3.0266402848024668e-05
1994-06-14,2.665625922673435e-06,2.9806329191012678e-05
1994-06-15,2.8391788884014605e-06,3.0527633455045783e-05
1994-06-16,3.0713375492928573e-06,3.1846787502941106e-05
1994-06-17,3.0921512293712137e-06,3.18830286757517e-05
1994-06-20,4.005476480793592e-06,3.9440292483383814e-05
1994-06-21,4.462894527174068e-06,4.255094028406515e-05
1994-06-22,4.256286214947475e-06,4.188169570149212e-05
1994-06-23,4.243193021533593e-06,4.1814562110661975e-05
1994-06-24,4.659550554515171e-06,4.5413929752474724e-05
1994-06-27,4.673529964700531e-06,4.544704009510143e-05
1994-06-28,4.742077749216561e-06,4.5861348357205285e-05
1994-06-29,5.162030743710393e-06,4.759830685148133e-05
1994-06-30,5.162030743710393e-06,4.759830685148133e-05
1994-07-01,5.200397893937961e-06,4.787617143343162e-05
1994-07-05,5.539192059270986e-06,4.9762257893238566e-05
1994-07-06,5.539192059270986e-06,4.9762257893238566e-05
1994-07-07,5.6179318101419754e-06,5.015772829590621e-05
1994-07-08,5.751117894270897e-06,5.102088232329845e-05
1994-07-11,5.3185923806744365e-06,4.860895545813004e-05
1994-07-12,5.273187721755194e-06,4.812628749686817e-05
1994-07-13,4.8594346157872615e-06,4.5781676672152035e-05
1994-07-14,4.919484436888958e-06,4.597005597368727e-05
1994-07-15,4.234527940100542e-06,4.174092362423116e-05
1994-07-18,4.207456962755178e-06,4.156579017578307e-05
1994-07-19,4.2051768960657645e-06,4.156490807548232e-05
1994-07-20,4.571664446535144e-06,4.5157393857129834e-05
1994-07-21,4.2865202441552295e-06,4.377309613360996e-05
1994-07-22,4.323467770612611e-06,4.3855546012666795e-05
1994-07-25,4.1477509828330296e-06,4.293441350086369e-05
1994-07-26,4.1342053629662316e-06,4.2913573267475984e-05
1994-07-27,4.308209261022721e-06,4.34705957568833e-05
1994-07-28,4.4257101514328185e-06,4.380803994195138e-05
1994-07-29,4.3501744885899035e-06,4.3694562851404406e-05
1994-08-01,4.155404832605612e-06,4.3024014101928094e-05
1994-08-02,4.156864961327918e-06,4.3024874976801394e-05
1994-08-03,5.214656919879911e-06,5.244891860750408e-05
1994-08-04,3.870452850041481e-06,4.204556175932231e-05
1994-08-05,3.824633500919773e-06,4.210241008912807e-05
1994-08-08,3.6226168235492623e-06,4.144859073410671e-05
1994-08-09,3.500835987825737e-06,4.1089753691743875e-05
1994-08-10,3.519778189661038e-06,4.1135167426236285e-05
1994-08-11,3.4930737630559337e-06,4.109021307487774e-05
1994-08-12,3.5813619644611614e-06,4.133588839277224e-05
1994-08-15,3.619239686932712e-06,4.1395358926959313e-05
1994-08-16,3.6199786345201166e-06,4.139284097933635e-05
1994-08-17,4.015027643000327e-06,4.3783886112331755e-05
1994-08-18,4.002771219353459e-06,4.377305905711578e-05
1994-08-19,3.6226463784825074e-06,3.928979072891509e-05
1994-08-22,2.8276312611497813e-06,3.3057649546811566e-05
1994-08-23,2.819000325061161e-06,3.3040504814042424e-05
1994-08-24,3.144353842504506e-06,3.47990585936001e-05
1994-08-25,3.1824291040033156e-06,3.48698553666236e-05
1994-08-26,2.9737941524632806e-06,3.3597327690931414e-05
1994-08-29,2.8341681593540726e-06,3.299626142032859e-05
1994-08-30,2.783889225635495e-06,3.278747388010746e-05
1994-08-31,2.783889225635495e-06,3.278747388010746e-05
1994-09-01,3.1455812722087265e-06,3.5045188249740226e-05
1994-09-02,3.3735293822682643e-06,3.739520653070449e-05
1994-09-06,2.615930369314044e-06,3.008759674094101e-05
1994-09-07,2.947611318544943e-06,3.416532616311564e-05
1994-09-08,3.2760789942168266e-06,3.578035205083892e-05
1994-09-09,3.1831230906944948e-06,3.5515929317770376e-05
1994-09-12,2.2996515063682457e-06,2.951895143381906e-05
1994-09-13,2.2996515063682457e-06,2.951895143381906e-05
1994-09-14,2.3816438579972847e-06,2.9717985470699138e-05
1994-09-15,2.310706875909543e-06,2.9499424851035825e-05
1994-09-16,2.310706875909543e-06,2.9499424851035825e-05
1994-09-19,2.3919247960997585e-06,2.9704235701399603e-05
1994-09-20,2.3919247960997585e-06,2.9704235701399603e-05
1994-09-21,2.372180916365993e-06,2.967993195278153e-05
1994-09-22,2.360963057131749e-06,2.9658935514292592e-05
1994-09-23,2.3380948538330933e-06,2.9552134782082594e-05
1994-09-26,2.5072098954447193e-06,3.068551920403937e-05
1994-09-27,2.6436637418718564e-06,3.2633982633087845e-05
1994-09-28,2.721071545771644e-06,3.290988076497435e-05
1994-09-29,2.721071545771644e-06,3.290988076497435e-05
1994-09-30,2.7257433980738694e-06,3.2940968050086096e-05
1994-10-03,2.7474607906522076e-06,3.297543446285593e-05
1994-10-04,2.713937766607582e-06,3.302013566182716e-05
1994-10-05,2.6474317986460276e-06,3.2757482259727e-05
1994-10-06,2.6483347552784363e-06,3.275754860950619e-05
1994-10-07,2.432571554591499e-06,3.166378983438875e-05
1994-10-10,2.3582792779474377e-06,3.1449877582288214e-05
1994-10-11,2.3582792779474377e-06,3.1449877582288214e-05
1994-10-12,2.2713103643883062e-06,3.1266727026800716e-05
1994-10-13,2.307041305023695e-06,3.132779150020593e-05
1994-10-14,1.5105336477209775e-06,2.240146261341012e-05
1994-10-17,1.6335930921143995e-06,2.303502482184333e-05
1994-10-18,1.6665787370506078e-06,2.3115511030937247e-05
1994-10-19,1.6660916501002462e-06,2.3119399284259546e-05
1994-10-20,1.6448233723129958e-06,2.3012996708007075e-05
1994-10-21,1.8046976383367491e-06,2.489028023782086e-05
1994-10-24,2.0772558103794246e-06,2.778375624165765e-05
1994-10-25,1.982634043321993e-06,2.7328741697080628e-05
1994-10-26,2.0116896776934734e-06,2.7396621507291016e-05
1994-10-27,1.9779347732064575e-06,2.721204216698501e-05
1994-10-28,1.972732567776415e-06,2.7204969526321913e-05
1994-10-31,2.0273692544946417e-06,2.6488323582088297e-05
1994-11-01,2.0273692544946417e-06,2.6488323582088297e-05
1994-11-02,1.8138805646141104e-06,2.5126217665374423e-05
1994-11-03,1.835844751583139e-06,2.5144358697394634e-05
1994-11-04,1.8392031477330157e-06,2.5142885674880516e-05
1994-11-07,1.834038453339667e-06,2.5136476372897497e-05
1994-11-08,1.624801586540912e-06,2.379863609956035e-05
1994-11-09,1.7394877191596198e-06,2.469545425163128e-05
1994-11-10,3.6645308077014897e-06,5.1054620322375514e-05
1994-11-11,3.673896413703101e-06,5.106424297992643e-05
1994-11-14,1.5385322741676873e-06,2.2714729218096e-05
1994-11-15,1.5385322741676873e-06,2.2714729218096e-05
1994-11-16,1.557699321405794e-06,2.2769664305681497e-05
1994-11-17,1.527033272323516e-06,2.2699495110718754e-05
1994-11-18,1.1752967171644818e-06,1.818144938622852e-05
1994-11-21,1.1752967171644818e-06,1.818144938622852e-05
1994-11-22,1.160249569203898e-06,1.8157294649529455e-05
1994-11-23,1.1277258851293201e-06,1.7996197474392577e-05
1994-11-25,1.1277258851293201e-06,1.7996197474392577e-05
1994-11-28,1.192050405442118e-06,1.8323612621834766e-05
1994-11-29,1.8056931775353674e-06,2.4770670684139504e-05
1994-11-30,1.7404892891764767e-06,2.4374137783557534e-05
1994-12-01,2.089787010843399e-06,2.8618911648257826e-05
1994-12-02,2.2858503332804117e-06,2.9666044494228262e-05
1994-12-05,2.188257102117263e-06,2.8696941793991478e-05
1994-12-06,2.199555579996782e-06,2.8714916490537555e-05
1994-12-07,2.1233748688619384e-06,2.8498751226056693e-05
1994-12-08,2.1202748210727664e-06,2.8496742296042643e-05
1994-12-09,2.1202748210727664e-06,2.8496742296042643e-05
1994-12-12,2.0110971116880003e-06,2.66319562051986e-05
1994-12-13,1.9885087931909108e-06,2.658940768801163e-05
1994-12-14,2.011861433290813e-06,2.6408882382836965e-05
1994-12-15,2.1096143587070327e-06,2.729037021145481e-05
1994-12-16,2.136681973310664e-06,2.7351024239605572e-05
1994-12-19,2.133464643508627e-06,2.73478897870676e-05
1994-12-20,2.084423970590183e-06,2.6783350095779092e-05
1994-12-21,2.009739062907229e-06,2.6550135083516562e-05
1994-12-22,1.9977683602634067e-06,2.6529298100123734e-05
1994-12-23,1.9977683602634067e-06,2.6529298100123734e-05
1994-12-27,2.002126256970662e-06,2.6533067819051375e-05
1994-12-28,2.0020604237402305e-06,2.653335449508367e-05
1994-12-29,2.196533391989358e-06,2.7621432252058462e-05
1994-12-30,1.8162154666662114e-06,2.4169537880305984e-05
1995-01-03,1.4980857271746363e-06,2.0077826639069043e-05
1995-01-04,1.8801962338723698e-06,2.3145914467101777e-05
1995-01-05,1.6954482813832185e-06,2.092265346388177e-05
1995-01-06,1.2356148454258035e-06,1.6287603572523868e-05
1995-01-09,1.9945891550524962e-06,2.5106152363642058e-05
1995-01-10,1.881769988886115e-06,2.2421845542459645e-05
1995-01-11,1.934979377542676e-06,2.2567004494764972e-05
1995-01-12,2.1507897490623643e-06,2.428292579104991e-05
1995-01-13,2.084446124195454e-06,2.3724234302069966e-05
1995-01-16,2.082995805456312e-06,2.3723303876852033e-05
1995-01-17,1.946167591515554e-06,2.2042497614124355e-05
1995-01-18,1.6854370827091606e-06,2.035821817640672e-05
1995-01-19,1.6854370827091606e-06,2.035821817640672e-05
1995-01-20,1.6325087026469077e-06,2.0171670106078977e-05
1995-01-23,1.8487255628894061e-06,2.167612304764902e-05
1995-01-24,2.2349836779482917e-06,2.6876453264607347e-05
1995-01-25,2.3519855731837987e-06,2.7368722766166676e-05
1995-01-26,2.4713907697855778e-06,2.8375266457715032e-05
1995-01-27,2.491345817876449e-06,2.8294419568390197e-05
1995-01-30,2.807016939431779e-06,3.0311835715997214e-05
1995-01-31,2.900292343537055e-06,3.0589407911043594e-05
1995-02-01,2.701588088250003e-06,2.8075733401313643e-05
1995-02-02,2.615387979874067e-06,2.7697609761025837e-05
1995-02-03,2.412676125476724e-06,2.657683419889661e-05
1995-02-06,2.766116015693315e-06,2.9074706054170164e-05
1995-02-07,2.5171191012638247e-06,2.7358448216121934e-05
1995-02-08,2.515077177312496e-06,2.735620793293465e-05
1995-02-09,2.4966628149053484e-06,2.7333070812249416e-05
1995-02-10,2.299848234674904e-06,2.5233557913911217e-05
1995-02-13,2.299848234674904e-06,2.5233557913911217e-05
1995-02-14,1.8994159016314372e-06,2.211280207394489e-05
1995-02-15,1.891658176914009e-06,2.2066299105143213e-05
1995-02-16,1.9187102012821475e-06,2.213338689615344e-05
1995-02-17,2.0096090482716075e-06,2.230504596517453e-05
1995-02-21,2.098511470991019e-06,2.302160116017561e-05
1995-02-22,2.095084592059914e-06,2.3017545760098294e-05
1995-02-23,1.8061943991808655e-06,2.132368154706738e-05
1995-02-24,1.7248926757631168e-06,2.1213845241413036e-05
1995-02-27,1.744052553384741e-06,2.125545550154894e-05
1995-02-28,1.7439639994053704e-06,2.1253919214447534e-05
1995-03-01,1.686288936119267e-06,2.091771393955553e-05
1995-03-02,1.714143573770985e-06,2.1022485290721728e-05
1995-03-03,1.737816549348374e-06,2.1138328133721065e-05
1995-03-06,1.8175423600247311e-06,2.1094188246785166e-05
1995-03-07,2.333044187188395e-06,2.7624065933370324e-05
1995-03-08,2.0804436044580223e-06,2.4924913902976964e-05
1995-03-09,2.018752336678381e-06,2.445358749360302e-05
1995-03-10,2.0204571765038106e-06,2.450033320972147e-05
1995-03-13,1.9929202897472235e-06,2.4423159320972264e-05
1995-03-14,2.0888261028058877e-06,2.4881859652704576e-05
1995-03-15,1.4502012404659648e-06,1.77748608893724e-05
1995-03-16,1.4569900167971135e-06,1.7812583544589835e-05
1995-03-17,1.2528691881373832e-06,1.594309880738081e-05
1995-03-20,1.354265223321964e-06,1.7208435352670298e-05
1995-03-21,1.35860691599195e-06,1.7214061124997054e-05
1995-03-22,1.2429042953887132e-06,1.6420865164577802e-05
1995-03-23,1.1250149088407218e-06,1.4869952237634092e-05
1995-03-24,9.403105528008764e-07,1.3067880579726663e-05
1995-03-27,8.822102160122902e-07,1.2691144625534467e-05
1995-03-28,8.715166558928703e-07,1.2662197841968136e-05
1995-03-29,8.720945529798867e-07,1.2674065834417258e-05
1995-03-30,1.2271717194564676e-06,1.7368481105957577e-05
1995-03-31,1.3264378277354296e-06,1.783051107787164e-05
1995-04-03,1.6095776944467048e-06,2.1311126615226597e-05
1995-04-04,1.7132573044715126e-06,2.2168762743967435e-05
1995-04-05,1.736690839883615e-06,2.2127750052092033e-05
1995-04-06,1.6238249223541756e-06,2.0674662157947917e-05
1995-04-07,1.6672654632654867e-06,2.095931083285884e-05
1995-04-10,1.6682726904416233e-06,2.1091882954026644e-05
1995-04-11,1.708138328354789e-06,2.121729818359382e-05
1995-04-12,2.1238142019642374e-06,2.5952240893230807e-05
1995-04-13,2.148745780661664e-06,2.59395054156001e-05
1995-04-17,2.148745780661664e-06,2.59395054156001e-05
1995-04-18,2.517328043027668e-06,3.1577358851954946e-05
1995-04-19,2.1440184427990573e-06,2.5202051308504016e-05
1995-04-20,2.329175169045643e-06,2.6302867391924803e-05
1995-04-21,2.735390620890849e-06,3.066921771680654e-05
1995-04-24,2.1141828230420256e-06,2.5077700485648372e-05
1995-04-25,1.8607772301758388e-06,2.338598825453914e-05
1995-04-26,1.8245853693104563e-06,2.328739887455617e-05
1995-04-27,1.6116233845694809e-06,2.2059060889215267e-05
1995-04-28,1.5752098600581907e-06,2.186637283498884e-05
1995-05-01,1.6088600978669085e-06,2.2099931022176003e-05
1995-05-02,1.5215434237883368e-06,2.029718368507289e-05
1995-05-03,1.5369273424449042e-06,2.034073567667587e-05
1995-05-04,1.915504473577266e-06,2.3693446289530103e-05
1995-05-05,2.8256568833417815e-06,3.429698287505765e-05
1995-05-08,2.7960800850062162e-06,3.423832898657456e-05
1995-05-09,2.5492735526708036e-06,3.318980965392869e-05
1995-05-10,2.5492735526708036e-06,3.318980965392869e-05
1995-05-11,1.727768146324228e-06,2.2434348841901385e-05
1995-05-12,1.7459586571988723e-06,2.2489873196252376e-05
1995-05-15,1.7459586571988723e-06,2.2489873196252376e-05
1995-05-16,1.7342745383905773e-06,2.2471358423907855e-05
1995-05-17,1.6968873698971604e-06,2.2384434410582275e-05
1995-05-18,1.6968557125817707e-06,2.2384433763513922e-05
1995-05-19,1.660338678140415e-06,2.200212289994394e-05
1995-05-22,1.263535825704248e-06,1.8287080307914334e-05
1995-05-23,1.286110454371754e-06,1.8348910175607322e-05
1995-05-24,1.310795454267033e-06,1.8447883052230627e-05
1995-05-25,9.219064774951061e-07,1.3315148061007694e-05
1995-05-26,8.949997023413294e-07,1.320650191999605e-05
1995-05-30,1.0186989543873335e-06,1.4837151761017561e-05
1995-05-31,1.0186989543873335e-06,1.4837151761017561e-05
1995-06-01,1.1359920445932046e-06,1.5466397691267474e-05
1995-06-02,1.2073321705536039e-06,1.6411002204820012e-05
1995-06-05,1.2022694183385232e-06,1.6440088046683736e-05
1995-06-06,1.2881695648359003e-06,1.6565177418491978e-05
1995-06-07,1.2881695648359003e-06,1.6565177418491978e-05
1995-06-08,1.3180667989024132e-06,1.666813955845378e-05
1995-06-09,2.9204925164238784e-06,4.0413039695305834e-05
1995-06-12,2.879742330092108e-06,4.034797811883137e-05
1995-06-13,2.879742330092108e-06,4.034797811883137e-05
1995-06-14,2.610472226408112e-06,3.684799646663684e-05
1995-06-15,2.6349291896985323e-06,3.6919184064408866e-05
1995-06-16,2.5864940641743653e-06,3.674007840661229e-05
1995-06-19,2.5864940641743653e-06,3.674007840661229e-05
1995-06-20,2.6591858758031964e-06,3.6917214006651544e-05
1995-06-21,2.5371231943773107e-06,3.6286784336569554e-05
1995-06-22,1.4315032639799863e-06,1.7762713288738262e-05
1995-06-23,1.3436258346385517e-06,1.7023439975831273e-05
1995-06-26,1.4882060695670258e-06,1.8632615222544283e-05
1995-06-27,1.724709072073667e-06,2.0446441248475414e-05
1995-06-28,1.69666254383418e-06,2.0275361512992442e-05
1995-06-29,1.6727631371990823e-06,2.0214599291090785e-05
1995-06-30,1.5957827328192702e-06,1.975719195718748e-05
1995-07-03,1.597296079203261e-06,1.9625622139445097e-05
1995-07-05,1.673960841510415e-06,2.0685559764674787e-05
1995-07-06,1.614990297289518e-06,2.0453465478576818e-05
1995-07-07,1.5536058525836958e-06,2.0203958230028965e-05
1995-07-10,1.518767816824661e-06,2.0083293224781228e-05
1995-07-11,1.3043763999261016e-06,1.750272668039819e-05
1995-07-12,1.6439038807980833e-06,2.1679038041642905e-05
1995-07-13,2.186225482852257e-06,2.846563942902769e-05
1995-07-14,2.186225482852257e-06,2.846563942902769e-05
1995-07-17,2.1399499526561367e-06,2.8348874830759267e-05
1995-07-18,2.3321297244392945e-06,2.969445605005397e-05
1995-07-19,2.3260293125779707e-06,2.96888646599154e-05
1995-07-20,1.943303793987154e-06,2.461399760933545e-05
1995-07-21,1.8230589868744531e-06,2.312116792094084e-05
1995-07-24,1.7444258591404868e-06,2.213282599889307e-05
1995-07-25,1.3273361654451565e-06,1.8986870063498293e-05
1995-07-26,1.3012486338878475e-06,1.8784998210725295e-05
1995-07-27,1.4308388891321264e-06,1.9595369859886934e-05
1995-07-28,1.1921806435288014e-06,1.6911988220590755e-05
1995-07-31,1.2321661493722487e-06,1.7066353780567676e-05
1995-08-01,1.4049794886288142e-06,1.8271197640971655e-05
