,L1,L2
2013-05-01,5.957917383279974e-07,1.3300652620046129e-05
2013-05-02,6.079796584691666e-07,1.3336405951274953e-05
2013-05-03,7.962623269104231e-07,1.526370668421042e-05
2013-05-06,7.962623269104231e-07,1.526370668421042e-05
2013-05-07,7.840537426946982e-07,1.5230269425287295e-05
2013-05-08,1.1890554435202746e-06,2.2395342988534003e-05
2013-05-09,1.3937059874696098e-06,2.3798209906250955e-05
2013-05-10,1.3937059874696098e-06,2.3798209906250955e-05
2013-05-13,1.7009691132937986e-06,2.6837195999133113e-05
2013-05-14,1.7009691132937986e-06,2.6837195999133113e-05
2013-05-15,1.7009691132937986e-06,2.6837195999133113e-05
2013-05-16,1.2188662934304578e-06,2.2652071254959638e-05
2013-05-17,1.1486447156480518e-06,2.167279733280719e-05
2013-05-20,1.3693178451586467e-06,2.5725414359352374e-05
2013-05-21,1.8044522191550992e-06,2.9779273315932367e-05
2013-05-22,1.665505418175887e-06,2.919302807577777e-05
2013-05-23,1.3912914036501981e-06,2.6228791067523184e-05
2013-05-24,1.7534135983929661e-06,3.0037689965052293e-05
2013-05-28,2.022362610524026e-06,3.113040363393499e-05
2013-05-29,1.97758552868983e-06,3.087809655741924e-05
2013-05-30,1.9948631245539407e-06,3.0995166851125856e-05
2013-05-31,1.6319476667505204e-06,2.7214603444256824e-05
2013-06-03,2.400441269649409e-06,3.449253214896675e-05
2013-06-04,1.677533551949151e-06,2.757953791062513e-05
2013-06-05,1.568928746000982e-06,2.7143527658080472e-05
2013-06-06,8.134949389550393e-07,1.8350645601790736e-05
2013-06-07,8.906041700412534e-07,2.031960251993548e-05
2013-06-10,1.8386144642646135e-06,3.7650504317953874e-05
2013-06-11,1.9592830858869167e-06,3.7950718973631696e-05
2013-06-12,1.8619595644836075e-06,3.768308426855386e-05
2013-06-13,1.922224590791355e-06,3.7866911054948896e-05
2013-06-14,1.9587852086437437e-06,3.803017275750643e-05
2013-06-17,2.019007177193605e-06,3.8342786136325775e-05
2013-06-18,2.283874414596671e-06,4.016808837836683e-05
2013-06-19,2.200180136551616e-06,3.996714572077857e-05
2013-06-20,2.200180136551616e-06,3.996714572077857e-05
2013-06-21,2.200180136551616e-06,3.996714572077857e-05
2013-06-24,2.200180136551616e-06,3.996714572077857e-05
2013-06-25,2.110986546111923e-06,3.965375513369355e-05
2013-06-26,2.1108845901659822e-06,3.965293168702695e-05
2013-06-27,2.115136390712433e-06,3.965528224343338e-05
2013-06-28,2.115136390712433e-06,3.965528224343338e-05
2013-07-01,2.115136390712433e-06,3.965528224343338e-05
2013-07-02,2.1915417218151326e-06,3.9832410376624014e-05
2013-07-03,1.4417914747362306e-06,2.688829734839626e-05
2013-07-05,1.4374385700856697e-06,2.6884750747670897e-05
2013-07-08,1.4999273764526752e-06,2.7677241556392154e-05
2013-07-09,2.3125997256010955e-06,3.595631429594927e-05
2013-07-10,2.0468239174047342e-06,3.2359708707109796e-05
2013-07-11,1.6094867554980134e-06,2.868348711755463e-05
2013-07-12,2.0412851121589763e-06,3.2137308030714014e-05
2013-07-15,2.044544948363225e-06,3.21392449351848e-05
2013-07-16,2.044544948363225e-06,3.21392449351848e-05
2013-07-17,1.8788900599777017e-06,3.1604176395352356e-05
2013-07-18,1.3468831709873574e-06,2.3090912387964348e-05
2013-07-19,1.4504568922327863e-06,2.4634200033108772e-05
2013-07-22,1.3845519332425626e-06,2.363849626631716e-05
2013-07-23,1.1839030795433202e-06,2.1908917178970448e-05
2013-07-24,1.1075370153963048e-06,2.158167759745207e-05
2013-07-25,1.2956212179953318e-06,2.280676929883431e-05
2013-07-26,1.8745013930982735e-06,2.9798293671660156e-05
2013-07-29,1.8745013930982735e-06,2.9798293671660156e-05
2013-07-30,1.9429114810680185e-06,3.0085826337520868e-05
2013-07-31,1.9631694240911735e-06,2.9475682009478726e-05
2013-08-01,1.702542974902764e-06,2.7623987993681726e-05
2013-08-02,1.6985399379472503e-06,2.765939179935115e-05
2013-08-05,1.8254709990586366e-06,2.8402187494159904e-05
2013-08-06,2.1658248485859664e-06,3.17793323817932e-05
2013-08-07,2.129878244100192e-06,3.1707349820872756e-05
2013-08-08,1.2725433505763394e-06,2.1089174329159592e-05
2013-08-09,1.0857670299530541e-06,1.976648351477267e-05
2013-08-12,1.1047844002973022e-06,1.9810954940308298e-05
2013-08-13,1.1047844002973022e-06,1.9810954940308298e-05
2013-08-14,1.1161710499314134e-06,1.9831367578068474e-05
2013-08-15,1.1161710499314134e-06,1.9831367578068474e-05
2013-08-16,9.718149861677563e-07,1.829638827072976e-05
2013-08-19,9.832461980123034e-07,1.847603767335685e-05
2013-08-20,9.340727589690434e-07,1.8094713833412688e-05
2013-08-21,1.1305378795850697e-06,2.0381756342960247e-05
2013-08-22,1.1305378795850697e-06,2.0381756342960247e-05
2013-08-23,1.159721210609966e-06,2.046940163443756e-05
2013-08-26,1.155995305057457e-06,2.046341197161453e-05
2013-08-27,1.155995305057457e-06,2.046341197161453e-05
2013-08-28,1.1208418094998588e-06,2.036494328258851e-05
2013-08-29,1.1208418094998588e-06,2.036494328258851e-05
2013-08-30,1.1208418094998588e-06,2.036494328258851e-05
2013-09-03,7.838158947896999e-07,1.4929888278887615e-05
2013-09-04,7.877620313742587e-07,1.4935451962937936e-05
2013-09-05,6.485374359473246e-07,1.3653866682097332e-05
2013-09-06,6.471013003215068e-07,1.3637066667614964e-05
2013-09-09,6.471013003215068e-07,1.3637066667614964e-05
2013-09-10,6.471013003215068e-07,1.3637066667614964e-05
2013-09-11,7.646585417517629e-07,1.5487717816126193e-05
2013-09-12,7.620679587774185e-07,1.5484881530207656e-05
2013-09-13,7.573367266999287e-07,1.5478497889724732e-05
2013-09-16,7.573367266999287e-07,1.5478497889724732e-05
2013-09-17,4.86010310897829e-07,1.2056179072550905e-05
2013-09-18,1.4024049372024743e-06,2.6034513653461214e-05
2013-09-19,1.6038846025938635e-06,2.6979144653305898e-05
2013-09-20,1.6038846025938635e-06,2.6979144653305898e-05
2013-09-23,1.608411154041396e-06,2.708794525867696e-05
2013-09-24,1.6928651206242303e-06,2.7667777769527237e-05
2013-09-25,2.228559658891192e-06,3.506077096375262e-05
2013-09-26,2.1868072156833764e-06,3.485928084261459e-05
2013-09-27,1.2266575029666431e-06,2.474949512724597e-05
2013-09-30,1.2262670685420354e-06,2.4749172556884275e-05
2013-10-01,1.2262670685420354e-06,2.4749172556884275e-05
2013-10-02,1.2871172615441585e-06,2.531444973692238e-05
2013-10-03,1.2871172615441585e-06,2.531444973692238e-05
2013-10-04,1.3025675264054833e-06,2.533978417768856e-05
2013-10-07,1.0579076002246676e-06,2.3694321304348972e-05
2013-10-08,1.0579076002246676e-06,2.3694321304348972e-05
2013-10-09,1.0634995626853275e-06,2.369815699783738e-05
2013-10-10,1.3206928637659333e-06,2.5419461323691746e-05
2013-10-11,6.025697509716838e-07,1.253013552506999e-05
2013-10-14,5.870393232911567e-07,1.2478384648438472e-05
2013-10-15,1.9984891745759168e-07,5.646475160287885e-06
2013-10-16,1.6647619562251515e-07,5.207177042435569e-06
2013-10-17,1.5070223144655523e-07,5.074065670222069e-06
2013-10-18,1.3781431917544258e-07,4.97598576515806e-06
2013-10-21,3.8224254736692137e-07,1.007933472639101e-05
2013-10-22,3.8224254736692137e-07,1.007933472639101e-05
2013-10-23,4.292383737389871e-07,1.1319963298279075e-05
2013-10-24,4.2603965830433735e-07,1.1305260368544466e-05
2013-10-25,3.6866621350631326e-07,9.931443802929348e-06
2013-10-28,2.2636334364566513e-07,6.445047201811501e-06
2013-10-29,2.2592517181788426e-07,6.444670226670715e-06
2013-10-30,2.2592517181788426e-07,6.444670226670715e-06
2013-10-31,3.420992201578941e-07,8.209562437199996e-06
2013-11-01,6.540557968772041e-07,1.2830447072223164e-05
2013-11-04,6.540557968772041e-07,1.2830447072223164e-05
2013-11-05,6.864485963659724e-07,1.29483084491883e-05
2013-11-06,1.4252252613515546e-06,2.7100196437404152e-05
2013-11-07,1.4989409114465852e-06,2.7359506498402576e-05
2013-11-08,1.4989409114465852e-06,2.7359506498402576e-05
2013-11-11,1.4857044583207323e-06,2.7287823021758433e-05
2013-11-12,1.4991363611092734e-06,2.731787025910221e-05
2013-11-13,1.9031898500160357e-06,3.0171020221301927e-05
2013-11-14,1.5956107331551793e-06,2.5242569177096578e-05
2013-11-15,1.5333411519667338e-06,2.5036988758627426e-05
2013-11-18,1.4223522410182383e-06,2.4539647693411948e-05
2013-11-19,1.554214025284713e-06,2.7097492403571674e-05
2013-11-20,9.03417181411193e-07,1.9042105126975943e-05
2013-11-21,1.7943303206899602e-06,2.9734479520962973e-05
2013-11-22,1.7265724896289492e-06,2.9536045730493346e-05
2013-11-25,1.790644647045356e-06,2.980138823241195e-05
2013-11-26,1.8161230325235468e-06,2.9843350810483024e-05
2013-11-27,1.1907783701904907e-06,2.1880353540499414e-05
2013-11-29,1.5470862845163777e-06,2.5051773496244975e-05
2013-12-02,1.3638256793299662e-06,2.365312637346407e-05
2013-12-03,1.3638256793299662e-06,2.365312637346407e-05
2013-12-04,7.223198393858945e-07,1.3817186435668932e-05
2013-12-05,9.512159597285094e-07,1.7245277929240652e-05
2013-12-06,1.8146884985706204e-06,2.8208361385727558e-05
2013-12-09,1.8396291838541375e-06,2.8262146901795797e-05
2013-12-10,1.7846072010244979e-06,2.810959338184728e-05
2013-12-11,1.7846072010244979e-06,2.810959338184728e-05
2013-12-12,1.4650368683308626e-06,2.5726161767481593e-05
2013-12-13,1.245660286140041e-06,2.412802252226799e-05
2013-12-16,1.346835219567553e-06,2.4568571823787112e-05
2013-12-17,1.2433682838650143e-06,2.372034381672659e-05
2013-12-18,1.2433682838650143e-06,2.372034381672659e-05
2013-12-19,1.1384569766556746e-06,2.3233680601995307e-05
2013-12-20,1.1413075285907813e-06,2.3235728638826765e-05
2013-12-23,1.0432994528234231e-06,2.2772178288474274e-05
2013-12-24,1.1927381966533418e-06,2.3809940496880908e-05
2013-12-26,1.1927381966533418e-06,2.3809940496880908e-05
2013-12-27,3.4916143266582694e-06,5.8172760319193345e-05
2013-12-30,3.312669803742717e-06,5.773705335138073e-05
2013-12-31,3.3098851473327305e-06,5.773583686529533e-05
2014-01-02,3.277245143769383e-06,5.769504751428106e-05
2014-01-03,3.3871343554101024e-06,5.790649874804659e-05
2014-01-06,3.3865648174928254e-06,5.790643623426033e-05
2014-01-07,3.4079890285824146e-06,5.7920591760921577e-05
2014-01-08,3.3157584433038894e-06,5.7723134550346575e-05
2014-01-09,3.3178929050354085e-06,5.772391597961692e-05
2014-01-10,3.3445739873581597e-06,5.774900393135357e-05
2014-01-13,3.3445739873581597e-06,5.774900393135357e-05
2014-01-14,2.1551530087469136e-06,3.8910382250462015e-05
2014-01-15,2.136723119101366e-06,3.889059440345529e-05
2014-01-16,2.2034849468800236e-06,3.909039114231028e-05
2014-01-17,2.398062187969349e-06,4.0390476865349296e-05
2014-01-21,2.398062187969349e-06,4.0390476865349296e-05
2014-01-22,2.6862809033516727e-06,4.179020068134001e-05
2014-01-23,1.3624986786593325e-06,2.1749458195284128e-05
2014-01-24,1.9485151009863544e-06,2.948914126439672e-05
2014-01-27,2.4287125567183377e-06,3.23859988627046e-05
2014-01-28,2.432322858766468e-06,3.239013903442535e-05
2014-01-29,1.665319073826611e-06,2.4520183294492847e-05
2014-01-30,1.665319073826611e-06,2.4520183294492847e-05
2014-01-31,1.1650737253152461e-06,2.0714120867660432e-05
2014-02-03,1.4576204648457875e-06,2.5320686383933623e-05
2014-02-04,1.1673223711275267e-06,2.182430217308006e-05
2014-02-05,1.169765581089944e-06,2.1827362859020462e-05
2014-02-06,1.1766339999014003e-06,2.140836384318027e-05
2014-02-07,1.2681509848649704e-06,2.216096356474914e-05
2014-02-10,1.2898180140354126e-06,2.2164947298895773e-05
2014-02-11,1.3252562741126556e-06,2.23963159414207e-05
2014-02-12,1.316479862997647e-06,2.265785872299558e-05
2014-02-13,1.3972867996554589e-06,2.304525215818457e-05
2014-02-14,8.123889176750583e-07,1.4999624528517632e-05
2014-02-18,1.0676268354459872e-06,1.7742998381623136e-05
2014-02-19,8.085229312973389e-07,1.5443152134031438e-05
2014-02-20,8.056248650224312e-07,1.543954214894573e-05
2014-02-21,7.398371219817861e-07,1.4909506984824288e-05
2014-02-24,7.394484939589996e-07,1.490939657585409e-05
2014-02-25,6.950032291527172e-07,1.469725984406025e-05
2014-02-26,7.196355375173308e-07,1.4823897183358215e-05
2014-02-27,7.11679463676603e-07,1.540795909303554e-05
2014-02-28,7.393558642151835e-07,1.5496821650362486e-05
2014-03-03,7.393558642151835e-07,1.5496821650362486e-05
2014-03-04,7.393558642151835e-07,1.5496821650362486e-05
2014-03-05,9.385699197406664e-07,1.7563037598944504e-05
2014-03-06,9.491805155060951e-07,1.7589563105220154e-05
2014-03-07,9.469491114017718e-07,1.7583196778467816e-05
2014-03-10,1.9225566975784803e-06,3.1951008899142646e-05
2014-03-11,1.9225566975784803e-06,3.1951008899142646e-05
2014-03-12,1.9339101531201683e-06,3.199523615918055e-05
2014-03-13,1.9339101531201683e-06,3.199523615918055e-05
2014-03-14,1.6731818267433579e-06,2.7810150547238887e-05
2014-03-17,1.6731818267433579e-06,2.7810150547238887e-05
2014-03-18,3.2393990083748587e-06,4.90335597481575e-05
2014-03-19,3.186354804136397e-06,4.895057598209974e-05
2014-03-20,3.4800492487171846e-06,5.177440850269047e-05
2014-03-21,3.1813067719844658e-06,5.071145339946417e-05
2014-03-24,3.1813067719844658e-06,5.071145339946417e-05
2014-03-25,2.9111105981912775e-06,4.8045767879120896e-05
2014-03-26,3.4821492382146332e-06,5.095124772528769e-05
2014-03-27,3.3330305560348728e-06,4.892683668951259e-05
2014-03-28,3.3073054342946477e-06,4.776021991389367e-05
2014-03-31,3.3073054342946477e-06,4.776021991389367e-05
2014-04-01,3.5248720146776224e-06,5.0781570579138794e-05
2014-04-02,4.613860813307042e-06,6.259168011955979e-05
2014-04-03,4.7826205122072025e-06,6.285537262548805e-05
2014-04-04,4.7826205122072025e-06,6.285537262548805e-05
2014-04-07,4.548855103054592e-06,6.159253229063196e-05
2014-04-08,5.054744298890893e-06,6.592918653418283e-05
2014-04-09,4.878400810603773e-06,6.406123784783861e-05
2014-04-10,4.878400810603773e-06,6.406123784783861e-05
2014-04-11,2.7510784675141436e-06,4.6127358707610816e-05
2014-04-14,2.7510784675141436e-06,4.6127358707610816e-05
2014-04-15,2.7510784675141436e-06,4.6127358707610816e-05
2014-04-16,3.1474886425546575e-06,5.000138382924153e-05
2014-04-17,3.0661717279903382e-06,4.986481009457364e-05
2014-04-21,3.456204045777677e-06,5.146776111028532e-05
2014-04-22,3.6782477826438396e-06,5.214100396817877e-05
2014-04-23,3.5362235766169357e-06,5.1395163224994744e-05
2014-04-24,2.9091332236305717e-06,4.5508598870359274e-05
2014-04-25,1.962437190178838e-06,3.0888236163353054e-05
2014-04-28,1.962437190178838e-06,3.0888236163353054e-05
2014-04-29,1.962437190178838e-06,3.0888236163353054e-05
2014-04-30,1.8617706327379617e-06,3.0139766058558053e-05
2014-05-01,2.1610135698480643e-06,3.6210026263346296e-05
2014-05-02,2.166807153337663e-06,3.621407794520606e-05
2014-05-05,1.8757508999597832e-06,2.8833169327714542e-05
2014-05-06,4.782956462148689e-06,7.09172797936895e-05
2014-05-07,4.347426868997498e-06,6.876247572210592e-05
2014-05-08,4.347426868997498e-06,6.876247572210592e-05
2014-05-09,4.6606075228710665e-06,6.961542064431588e-05
2014-05-12,4.90174302910382e-06,7.018009202345199e-05
2014-05-13,4.953378953308652e-06,7.036984013273586e-05
2014-05-14,4.953378953308652e-06,7.036984013273586e-05
2014-05-15,4.990470836866313e-06,7.04036044791009e-05
2014-05-16,4.493412182479818e-06,6.899082032679072e-05
2014-05-19,4.395604569920158e-06,6.889091389269012e-05
2014-05-20,4.3774274796428074e-06,6.895824935848435e-05
2014-05-21,3.1185806229357155e-06,4.438711069782158e-05
2014-05-22,3.008444085937383e-06,4.366304454216678e-05
2014-05-23,3.008444085937383e-06,4.366304454216678e-05
2014-05-27,3.008444085937383e-06,4.366304454216678e-05
2014-05-28,2.543450512691089e-06,3.759211296295256e-05
2014-05-29,2.7168474125999767e-06,3.8389216946496556e-05
2014-05-30,1.8551233319391546e-06,2.95032200709929e-05
2014-06-02,1.7103875179246672e-06,2.8181857998641454e-05
2014-06-03,1.624964333115579e-06,2.8156751300003624e-05
2014-06-04,1.6432183741525067e-06,2.8185756629505705e-05
2014-06-05,1.4701522073332267e-06,2.7239070106009937e-05
2014-06-06,1.489471689565522e-06,2.7272179166040947e-05
2014-06-09,1.4191061404266322e-06,2.6754874510002362e-05
2014-06-10,2.0425962108769833e-06,3.4940971845360135e-05
2014-06-11,3.2133137041959763e-06,4.544937551363095e-05
2014-06-12,2.2818404863849007e-06,3.404848578725691e-05
2014-06-13,2.4876201801590703e-06,3.527739520404906e-05
2014-06-16,2.2418391699883997e-06,3.398379120452899e-05
2014-06-17,2.232474520942006e-06,3.3974766531052896e-05
2014-06-18,2.2338417877148646e-06,3.397522695474003e-05
2014-06-19,1.6089489836121887e-06,2.643105201622648e-05
2014-06-20,1.5596925618527545e-06,2.629245640912113e-05
2014-06-23,1.5596925618527545e-06,2.629245640912113e-05
2014-06-24,1.5596925618527545e-06,2.629245640912113e-05
2014-06-25,1.578916850535675e-06,2.633148483409423e-05
2014-06-26,1.1342476888500828e-06,2.228464823070724e-05
2014-06-27,5.628292168737275e-07,1.4313448198166062e-05
2014-06-30,7.559472837851639e-07,1.598803799295249e-05
2014-07-01,9.527120622785651e-07,1.75439283301645e-05
2014-07-02,9.527120622785651e-07,1.75439283301645e-05
2014-07-03,3.1221570788121e-07,8.242253881782734e-06
2014-07-07,3.5599000239199696e-07,8.610903682679666e-06
2014-07-08,4.5002329179792015e-07,9.665559644014145e-06
2014-07-09,4.5002329179792015e-07,9.665559644014145e-06
2014-07-10,4.6224734195110295e-07,9.768709572525917e-06
2014-07-11,4.90505917681255e-07,9.962769020115885e-06
2014-07-14,2.5034096713462447e-07,6.002798965021173e-06
2014-07-15,4.1411059485119625e-07,8.630659911646719e-06
2014-07-16,5.221768144374642e-07,1.0273728225140056e-05
2014-07-17,5.221768144374642e-07,1.0273728225140056e-05
2014-07-18,5.221768144374642e-07,1.0273728225140056e-05
2014-07-21,6.515014730233241e-07,1.2586420399083004e-05
2014-07-22,6.515014730233241e-07,1.2586420399083004e-05
2014-07-23,7.967906294241489e-07,1.5004346223457221e-05
2014-07-24,5.446593187315715e-07,1.1836726240436515e-05
2014-07-25,5.069867758858769e-07,1.162892030721214e-05
2014-07-28,5.069867758858769e-07,1.162892030721214e-05
2014-07-29,1.1914899544355724e-06,2.3456059445568246e-05
2014-07-30,1.1914899544355724e-06,2.3456059445568246e-05
2014-07-31,1.0027921890431041e-06,2.261649460718264e-05
2014-08-01,1.0136105917193723e-06,2.2633329519485095e-05
2014-08-04,7.763192461250469e-07,1.801782573765431e-05
2014-08-05,7.736452581177869e-07,1.8015251368960426e-05
2014-08-06,7.736452581177869e-07,1.8015251368960426e-05
2014-08-07,7.709313247907163e-07,1.8005611600181352e-05
2014-08-08,5.456300472472851e-07,1.362238346237298e-05
2014-08-11,5.452765469596789e-07,1.362222137500991e-05
2014-08-12,6.596292814429958e-07,1.4322949383897296e-05
2014-08-13,6.596292814429958e-07,1.4322949383897296e-05
2014-08-14,6.884545639424791e-07,1.4491903783544635e-05
2014-08-15,8.143278510910746e-07,1.5835771470541092e-05
2014-08-18,8.143278510910746e-07,1.5835771470541092e-05
2014-08-19,1.5780143138199017e-06,2.927928654568475e-05
2014-08-20,2.2040950150721088e-06,3.514088084979331e-05
2014-08-21,2.20818267751817e-06,3.5143356579182446e-05
2014-08-22,2.6963175386501865e-06,3.9487072874917225e-05
2014-08-25,2.458437711937793e-06,3.5214910253737686e-05
2014-08-26,2.4660541058685898e-06,3.52960846090441e-05
2014-08-27,2.7159843466213856e-06,3.77019858950847e-05
2014-08-28,2.6839078189918748e-06,3.7640338410321886e-05
2014-08-29,1.388577051048368e-06,2.5931325142414406e-05
2014-09-02,2.3588072814593157e-06,3.767850885836559e-05
2014-09-03,2.39089655455361e-06,3.774010077020237e-05
2014-09-04,2.363818181993871e-06,3.7684943753475495e-05
2014-09-05,2.374488512668424e-06,3.76966441759901e-05
2014-09-08,2.363466574555139e-06,3.7686121185437734e-05
2014-09-09,1.5703827141559614e-06,2.553303527527595e-05
2014-09-10,1.5753654754806067e-06,2.4652997231913302e-05
2014-09-11,2.694135277827518e-06,4.0300199230442674e-05
2014-09-12,2.7425008445127502e-06,4.048383863688235e-05
2014-09-15,2.7436665678822763e-06,4.048415135276634e-05
2014-09-16,2.6811105400395117e-06,4.0287934897982654e-05
2014-09-17,1.945811382576468e-06,3.0259089343708023e-05
2014-09-18,1.934513934512016e-06,3.022623132058175e-05
2014-09-19,1.8982849606289048e-06,3.0035966064959006e-05
2014-09-22,2.151247323743895e-06,3.3701619822512686e-05
2014-09-23,2.137431658508929e-06,3.36853029442062e-05
2014-09-24,2.0580761352917886e-06,3.345055358229052e-05
2014-09-25,1.1834017190534185e-06,2.3949419585604055e-05
2014-09-26,1.1834017190534185e-06,2.3949419585604055e-05
2014-09-29,1.1834017190534185e-06,2.3949419585604055e-05
2014-09-30,1.262943343470849e-06,2.4260708607838624e-05
2014-10-01,1.250161084108301e-06,2.4244513681621504e-05
2014-10-02,9.018932898576866e-07,2.2318316949107414e-05
2014-10-03,8.948601395936855e-07,2.230399723662266e-05
2014-10-06,1.1640427592206165e-06,2.4933882506088877e-05
2014-10-07,1.1640427592206165e-06,2.4933882506088877e-05
2014-10-08,1.1640427592206165e-06,2.4933882506088877e-05
2014-10-09,1.1640427592206165e-06,2.4933882506088877e-05
2014-10-10,1.1640427592206165e-06,2.4933882506088877e-05
2014-10-13,6.520030976657429e-06,9.378539643468987e-05
2014-10-14,6.51886787444763e-06,9.378528582609044e-05
2014-10-15,1.2155950389545433e-06,2.5577044298988288e-05
2014-10-16,8.229148990756764e-07,1.8681600287464745e-05
2014-10-17,4.179594852969783e-07,1.3311751879994758e-05
2014-10-20,4.179594852969783e-07,1.3311751879994758e-05
2014-10-21,4.179594852969783e-07,1.3311751879994758e-05
2014-10-22,4.2791580804731883e-07,1.3336566033842836e-05
2014-10-23,4.2791580804731883e-07,1.3336566033842836e-05
2014-10-24,4.2791580804731883e-07,1.3336566033842836e-05
2014-10-27,5.150221979527081e-07,1.3832351381550603e-05
2014-10-28,5.150221979527081e-07,1.3832351381550603e-05
2014-10-29,5.611569611472573e-07,1.4306260485199879e-05
2014-10-30,5.611569611472573e-07,1.4306260485199879e-05
2014-10-31,2.769904249376174e-07,7.65045674275163e-06
2014-11-03,2.1749163013293664e-07,6.4867954124563426e-06
2014-11-04,2.1749163013293664e-07,6.4867954124563426e-06
2014-11-05,2.2973587939918436e-07,6.551372703168646e-06
2014-11-06,1.8212856272578222e-07,5.999876312255226e-06
2014-11-07,2.9297543648151757e-07,8.434444443144167e-06
2014-11-10,1.5296065729957e-07,6.283018771289615e-06
2014-11-11,1.10356978150148e-09,1.563348819847334e-07
2014-11-12,1.0510812280135661e-07,4.731404890946574e-06
2014-11-13,1.116602706563109e-07,4.767811778098925e-06
2014-11-14,1.1075791733374256e-07,4.765551603104888e-06
2014-11-17,6.751786888405873e-09,5.987944199676037e-07
2014-11-18,6.751786888405873e-09,5.987944199676037e-07
2014-11-19,6.6240260165747435e-09,5.995115608354911e-07
2014-11-20,4.5220277799104014e-08,2.3271940801499156e-06
2014-11-21,4.818459281377915e-08,2.3509319037575304e-06
2014-11-24,3.523585694294188e-07,1.0833648409025138e-05
2014-11-25,3.523585694294188e-07,1.0833648409025138e-05
2014-11-26,3.597346377909206e-07,1.0853027039870986e-05
2014-11-28,3.567529484755491e-07,1.0847328323685343e-05
2014-12-01,8.020884043655159e-07,1.6363676846713594e-05
2014-12-02,1.2125660929435209e-06,2.1846146371691752e-05
2014-12-03,2.514003065868067e-06,3.5313379738638645e-05
2014-12-04,3.0763062049784863e-06,4.082024852515328e-05
2014-12-05,2.725364244506939e-06,3.87524049555859e-05
2014-12-08,2.2775349697294096e-06,3.3371998542737844e-05
2014-12-09,2.1804109152762253e-06,3.306117179932721e-05
2014-12-10,1.8474833088423615e-06,3.105561516541684e-05
2014-12-11,3.388785428178374e-06,5.0425830973467715e-05
2014-12-12,3.334429519635211e-06,5.03503739375258e-05
2014-12-15,3.3894873531609825e-06,5.048985244432086e-05
2014-12-16,4.90069067777121e-06,6.314775405569058e-05
2014-12-17,4.168224790827645e-06,5.597972554542407e-05
2014-12-18,4.222924068461274e-06,5.605594829790214e-05
2014-12-19,4.231762425997839e-06,5.6064585374741434e-05
2014-12-22,2.7397062348528823e-06,4.7307467533797463e-05
2014-12-23,1.3929046804592404e-06,2.6858340249911863e-05
2014-12-24,1.4390546536647079e-06,2.7024795539818758e-05
2014-12-26,7.501091391163889e-07,1.8684674988953917e-05
2014-12-29,6.958057520792805e-07,1.8419569866250537e-05
2014-12-30,6.958057520792805e-07,1.8419569866250537e-05
2014-12-31,6.958057520792805e-07,1.8419569866250537e-05
2015-01-02,6.411963253934426e-07,1.8181666155063228e-05
2015-01-05,1.0572914460647778e-06,2.2570536589960493e-05
2015-01-06,9.328528215207081e-07,2.053582833272926e-05
2015-01-07,9.328528215207081e-07,2.053582833272926e-05
2015-01-08,9.271826123714108e-07,2.0515471809784932e-05
2015-01-09,8.995652431934628e-07,2.0424473646040892e-05
2015-01-12,8.981356644758543e-07,2.04236880684722e-05
2015-01-13,8.904808611037701e-07,2.04127583912557e-05
2015-01-14,8.904808611037701e-07,2.04127583912557e-05
2015-01-15,9.759092686978605e-07,2.1528696466233838e-05
2015-01-16,9.759092686978605e-07,2.1528696466233838e-05
2015-01-20,4.22711261858944e-07,1.2121392841530494e-05
2015-01-21,6.845668966889471e-07,1.5370905366254572e-05
2015-01-22,6.765569843518864e-07,1.5355943424891605e-05
2015-01-23,2.234413293434404e-06,3.64280333333776e-05
2015-01-26,2.4983635835114853e-06,3.801421146524932e-05
2015-01-27,2.339134036248309e-06,3.7319416104368585e-05
2015-01-28,1.9255982817519347e-06,3.5297726580445235e-05
2015-01-29,1.979933415355925e-06,3.5814681108135576e-05
2015-01-30,2.9996689147571017e-06,4.43924263011956e-05
2015-02-02,2.9755112013126793e-06,4.4361162920823904e-05
2015-02-03,3.02986774639657e-06,4.445903960495627e-05
2015-02-04,2.999692805504589e-06,4.4389033884897524e-05
2015-02-05,2.6048346906017537e-06,4.218252984815569e-05
2015-02-06,1.3718787772115303e-06,2.767317084353543e-05
2015-02-09,1.7331828752505325e-06,3.1574528922263985e-05
2015-02-10,1.7331828752505325e-06,3.1574528922263985e-05
2015-02-11,1.1844660885369345e-06,2.6663884293827086e-05
2015-02-12,1.505100680494925e-06,2.884413632054474e-05
2015-02-13,1.5236361696691392e-06,2.8877852429040394e-05
2015-02-17,1.542929307355594e-06,2.8907650993264123e-05
2015-02-18,1.5204769742056892e-06,2.8866487237641734e-05
2015-02-19,1.503950530630045e-06,2.884302982364888e-05
2015-02-20,1.6455721187488646e-06,2.9544945594319785e-05
2015-02-23,1.581572752132629e-06,2.932656169736833e-05
2015-02-24,5.606626737681275e-07,1.3127090325672074e-05
2015-02-25,6.487563357323625e-07,1.3691536804501738e-05
2015-02-26,2.212471926979303e-06,3.8607903745415694e-05
2015-02-27,2.0527316430142682e-06,3.805430241659817e-05
2015-03-02,2.0892251390120347e-06,3.820111306131287e-05
2015-03-03,2.0892251390120347e-06,3.820111306131287e-05
2015-03-04,2.0670541904437217e-06,3.814747199322804e-05
2015-03-05,2.0794204737922985e-06,3.812117782147864e-05
